rec,address,code2,code,count,lat,lng
1,四川省安县秀水镇新春村民委员会,510724105216,510724105216,1727,31.502421920,104.291723002
1,四川省绵阳市安县秀水镇农联村村委会六组,510724105217,510724105217,1183,31.515146120,104.348734829
1,四川省安县秀水镇珍珠村民委员会,510724105218,510724105218,1090,31.540748120,104.302046742
1,四川省绵阳市安县秀水镇大泉村村委会二组,510724105219,510724105219,1567,31.538093439,104.306232801
1,四川省绵阳市安县秀水镇青松村村委会一组,510724105220,510724105220,1458,31.537526693,104.330383640
1,四川省安县秀水镇潼桥村民委员会,510724105221,510724105221,1062,31.515146120,104.348734829
1,四川省绵阳市安县秀水镇顺江村村委会,510724105222,510724105222,1129,31.515146120,104.348734829
1,四川省安县秀水镇火光村民委员会,510724105223,510724105223,1272,31.514892377,104.333725140
1,四川省绵阳市安县秀水镇双泉村村委会六组,510724105224,510724105224,1903,31.507674468,104.331875999
1,四川省安县秀水镇方林村民委员会,510724105225,510724105225,2457,31.515146120,104.348734829
1,四川省绵阳市安县秀水镇灯塔村村委会十组,510724105226,510724105226,2755,31.515146120,104.348734829
1,四川省安县秀水镇九一村民委员会,510724105227,510724105227,2411,31.515146120,104.348734829
1,四川省绵阳市安县秀水镇新民村村委会七组,510724105228,510724105228,2009,31.398587071,104.153210924
1,四川省绵阳市安县秀水镇五一村村委会,510724105229,510724105229,2011,31.503515009,104.335257566
1,四川省安县秀水镇六一村民委员会,510724105230,510724105230,1712,31.515146120,104.348734829
1,四川省安县秀水镇五星村民委员会,510724105231,510724105231,1670,31.515146120,104.348734829
1,四川省安县秀水镇群益村民委员会,510724105232,510724105232,1973,31.489800118,104.328579800
1,四川省安县秀水镇柏林村民委员会,510724105233,510724105233,3112,31.476571783,104.341990792
1,四川省绵阳市安县秀水镇东风村村委会一组,510724105234,510724105234,3149,31.477973947,104.347268629
1,四川省绵阳市安县秀水镇秀安村村委会一组,510724105235,510724105235,821,31.495431005,104.344963919
1,四川省绵阳市北川县小坝乡大华村三组,510726206224,510726206224,583,32.055758607,104.132569195
1,四川省绵阳市江油市三合镇长钢美华房地产,510781700820,510781700820,121,31.952426669,104.933149300
1,四川省平武县坝子乡树家村民委员会,510727202210,510727202210,335,32.291107738,104.770750388
1,四川省平武县坝子乡白鸭村民委员会,510727202211,510727202211,425,32.291107738,104.770750388
1,四川省绵阳市平武县坝子乡天童村委会桃树湾,510727202212,510727202212,297,32.235190167,104.692903934
1,四川省绵阳市经开区城南街道办事处,510777001000,510777001000,1,31.428281479,104.778299867
1,四川省绵阳市涪城区城南街道办事处板桥社区居委会三组,510777001001,510777001001,10081,31.431730916,104.772625271
1,四川省绵阳市涪城区城南街道办事处南塔社区居委会川音绵阳艺术学院,510777001002,510777001002,10234,31.428281479,104.778299867
1,四川省绵阳市盐亭县柏梓镇鲁家村八组,510723106213,510723106213,715,31.331630350,105.315619505
1,四川省绵阳市江油市彰明镇昌明村四组,510781105200,510781105200,2543,31.719027289,104.732966573
1,四川省江油市彰明镇昌明村民委员会,510781105201,510781105201,1450,31.719027289,104.732966573
1,四川省绵阳市江油市彰明镇金林村十组,510781105202,510781105202,2984,31.725336994,104.739671204
1,四川省江油市彰明镇金沙村民委员会,510781105203,510781105203,3105,31.729027264,104.746865664
1,四川省绵阳市江油市太平镇红庙村委会八组,510781105204,510781105204,1907,31.757434872,104.731871845
1,四川省绵阳市北川羌族自治县禹里乡三化村委会三组,510726107217,510726107217,477,31.865623997,104.325131795
1,四川省江油市彰明镇儒林村民委员会,510781105206,510781105206,1797,31.718494711,104.730299547
1,四川省绵阳市江油市彰明镇龙洞村委会三组,510781105207,510781105207,2020,31.718494711,104.730299547
1,四川省三台县中太镇中太场社区居民委员会,510722131001,510722131001,1365,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇长乐社区居委会,510722131002,510722131002,33,31.389988647,104.977700084
1,四川省绵阳市三台县花园镇营城村委会八组,510722139201,510722139201,3393,31.279141707,104.947491296
1,四川省绵阳市三台县花园镇法源寺村委会六组,510722139202,510722139202,2306,31.284347112,104.951094322
1,四川省三台县花园镇蟠龙山村民委员会,510722139203,510722139203,1417,31.293023370,104.966288989
1,四川省绵阳市三台县花园镇水磨河村委会八组,510722139204,510722139204,1955,31.279141707,104.947491296
1,四川省绵阳市梓潼县石台乡铜铃村委会四组,510725211205,510725211205,966,31.731686195,105.109752143
1,四川省绵阳市梓潼县石台乡群力村委会四组,510725211206,510725211206,836,31.731686195,105.109752143
1,四川省三台县花园镇涪城村民委员会,510722139207,510722139207,2715,31.279141707,104.947491296
1,四川省三台县花园镇琴山村民委员会,510722139208,510722139208,2022,31.279141707,104.947491296
1,四川省三台县花园镇涪江村民委员会,510722139209,510722139209,1699,31.265110039,104.927451385
1,四川省绵阳市三台县花园镇枣河村委会,510722139210,510722139210,1604,31.279141707,104.947491296
1,四川省三台县花园镇四脊村民委员会,510722139211,510722139211,1377,31.279141707,104.947491296
1,四川省三台县花园镇白依村民委员会,510722139212,510722139212,1378,31.279141707,104.947491296
1,四川省绵阳市三台县花园镇镇江村委会,510722139213,510722139213,2134,31.309813095,104.912958435
1,四川省三台县花园镇八字老村民委员会,510722139214,510722139214,797,31.297778502,104.918661565
1,四川省绵阳市涪城区玉皇镇新埝村民委员会,510703109201,510703109201,1038,31.301436558,104.715834733
1,四川省绵阳市涪城区玉皇镇草堂村民委员会,510703109202,510703109202,1470,31.301436558,104.715834733
1,四川省绵阳市涪城区玉皇镇团鱼村村委会二组,510703109203,510703109203,1249,31.284547857,104.693867912
1,四川省绵阳市涪城区玉皇镇斑竹村村委会七组,510703109204,510703109204,1447,31.292089932,104.704047192
1,四川省绵阳市涪城区玉皇镇坚堡梁村民委员会,510703109205,510703109205,1637,31.301436558,104.715834733
1,四川省绵阳市涪城区玉皇镇任家村村委会二组,510703109206,510703109206,1046,31.296218561,104.745582682
1,四川省绵阳市涪城区玉皇镇鲜家坝村民委员会,510703109207,510703109207,1120,31.301982057,104.776941740
1,四川省绵阳市涪城区玉皇镇老君村民委员会,510703109208,510703109208,1476,31.301436558,104.715834733
1,四川省绵阳市北川羌族自治县禹里乡鸣牛村3组,510726107224,510726107224,185,31.918254275,104.248113434
1,四川省绵阳市高新区街道办事处松林山村2组,510771001201,510771001201,1161,31.477431553,104.706793485
1,四川省绵阳市梓潼县金龙场乡金龙村委会一组,510725210201,510725210201,806,31.806875110,105.006135169
1,四川省绵阳市盐亭县五龙乡农牧村委会三组,510723204201,510723204201,732,31.137368504,105.568217714
1,四川省盐亭县五龙乡楝树垭村民委员会,510723204202,510723204202,1225,31.137368504,105.568217714
1,四川省盐亭县五龙乡天广村民委员会,510723204203,510723204203,838,31.137368504,105.568217714
1,四川省盐亭县五龙乡龙潭村民委员会,510723204204,510723204204,1067,31.113588138,105.551249650
1,四川省绵阳市盐亭县五龙乡龙潭村委会三组,510723204205,510723204205,1799,31.113588138,105.551249650
1,四川省绵阳市盐亭县五龙乡长征村委会十三组,510723204206,510723204206,1196,31.122712732,105.582469293
1,四川省绵阳市盐亭县五龙乡庄子村委会四组,510723204207,510723204207,1014,31.137368504,105.568217714
1,四川省盐亭县五龙乡二龙场村民委员会,510723204208,510723204208,965,31.137368504,105.568217714
1,四川省梓潼县金龙场乡全民村民委员会,510725210203,510725210203,748,31.803261655,105.008762292
1,四川省绵阳市梓潼县金龙场乡海棠村委会二组,510725210204,510725210204,502,31.775728217,104.989879117
1,四川省梓潼县金龙场乡白山村民委员会,510725210205,510725210205,630,31.805089372,104.987317507
1,四川省绵阳市科学城华丰街道办事处一区一组,510772702001,510772702001,72,31.768744437,104.745035614
1,四川省绵阳市梓潼县金龙场乡金华村委会,510725210206,510725210206,878,31.803261655,105.008762292
1,四川省绵阳市北川县小坝乡江河村二组,510726206221,510726206221,413,32.050383769,104.173284083
1,四川省绵阳市安县花荄镇金鸿路33号,510722213001,510722213001,253,31.548849280,104.568360480
1,四川省绵阳市北川羌族自治县擂鼓镇,510726104202,510726104202,646,31.791341974,104.444294540
1,四川省绵阳市北川羌族自治县擂鼓镇建新村委会十组,510726104203,510726104203,1858,31.789112901,104.443539540
1,四川省绵阳市北川县擂鼓镇胜利四组,510726104204,510726104204,2147,31.830042300,104.459693540
1,四川省绵阳市北川县擂鼓镇银定一组,510726104205,510726104205,770,31.830042300,104.459693540
1,四川省绵阳市北川县擂鼓镇柳林五组,510726104206,510726104206,1366,31.830042300,104.459693540
1,四川省梓潼县金龙场乡青光村民委员会,510725210208,510725210208,1307,31.803261655,105.008762292
1,四川省绵阳市北川县擂鼓镇麻柳湾七组,510726104208,510726104208,1054,31.830042300,104.459693540
1,四川省绵阳市三台县云同乡君安村委会四组,510722221201,510722221201,839,31.159593257,104.882196500
1,四川省三台县云同乡梵池村民委员会,510722221202,510722221202,1336,31.159593257,104.882196500
1,四川省三台县云同乡含苞村民委员会,510722221203,510722221203,1784,31.159593257,104.882196500
1,四川省绵阳市三台县云同乡禅寂村委会八组,510722221204,510722221204,2061,31.159593257,104.882196500
1,四川省绵阳市三台县立新镇春光村委会七组,510722138209,510722138209,1156,31.312040685,104.833255664
1,四川省三台县云同乡四季桥村民委员会,510722221206,510722221206,1644,31.159593257,104.882196500
1,四川省绵阳市三台县云同乡花碑村委会一组,510722221207,510722221207,1085,31.159593257,104.882196500
1,四川省绵阳市三台县云同乡芦苇村委会三组,510722221208,510722221208,1103,31.159593257,104.882196500
1,四川省绵阳市游仙区朝真乡朝真社区居委会一组,510704207001,510704207001,231,31.693648095,104.998160887
1,四川省绵阳市游仙区石板镇广济村委会一组,510704109201,510704109201,1300,31.476612557,104.970180053
1,四川省三台县立新镇新景村民委员会,510722138210,510722138210,1119,31.318970996,104.825446085
1,四川省绵阳市北川县擂鼓镇跋山二组,510726104220,510726104220,171,31.830042300,104.459693540
1,四川省北川县陈山村一组,510726104221,510726104221,211,31.796246447,104.398912269
1,四川省绵阳市北川县擂鼓镇大安二组,510726104222,510726104222,400,31.830042300,104.459693540
1,四川省绵阳市北川羌族自治县擂鼓镇田坝村委会七组,510726104223,510726104223,584,31.791341974,104.444294540
1,四川省绵阳市梓潼县白云镇场镇,510725104800,510725104800,567,31.713556697,105.081058121
1,四川省三台县立新镇高棚村民委员会,510722138211,510722138211,1283,31.275758861,104.768847862
1,四川省绵阳市北川羌族自治县擂鼓镇许家沟村委会二组,510726104226,510726104226,592,31.791341974,104.444294540
1,四川省绵阳市北川羌族自治县擂鼓镇龙头村委会四组,510726104227,510726104227,407,31.791341974,104.444294540
1,四川省绵阳市北川县擂鼓镇坪上三组,510726104228,510726104228,613,31.830042300,104.459693540
1,四川省绵阳市北川县擂鼓镇盖头村委会,510726104229,510726104229,564,31.830042300,104.459693540
1,四川省绵阳市北川县擂鼓镇河道一组,510726104230,510726104230,747,31.830042300,104.459693540
1,四川省梓潼县金龙场乡柏杨村民委员会,510725210212,510725210212,1199,31.827290154,105.020365867
1,四川省绵阳市北川羌族自治县小坝乡青龙村委会,510726206225,510726206225,179,32.019390251,104.219639179
1,四川省绵阳市北川羌族自治县安昌镇鼓楼村村委会一组,510726101201,510726101201,1064,31.962527313,104.258341357
1,四川省梓潼县金龙场乡凤凰村民委员会,510725210213,510725210213,636,31.805323483,105.019525256
1,四川省绵阳市平武县古城镇古城居委会双凤路,510727101201,510727101201,3090,32.383905926,104.640959157
1,四川省梓潼县双板乡桥龙村民委员会,510725206202,510725206202,555,31.834430845,105.080530254
1,四川省绵阳市科学城华丰街道办事处三区一组,510772702003,510772702003,10,31.768744437,104.745035614
1,四川省绵阳市北川羌族自治县小坝乡庄坪村委会,510726206223,510726206223,580,32.019390251,104.219639179
1,四川省绵阳市江油市武都镇右木社区机关事业单位,510781107001,510781107001,5123,31.884977934,104.789439705
1,四川省绵阳市涪城区金峰镇穿山洞村民委员会,510703108201,510703108201,1645,31.353595791,104.664032006
1,四川省三台县立新镇李家祠村民委员会,510722138218,510722138218,951,31.275758861,104.768847862
1,四川省梓潼县石牛镇金牛街社区居民委员会,510725108001,510725108001,1810,31.573273631,105.086494874
1,四川省三台县立新镇车坝村民委员会,510722138219,510722138219,1743,31.275758861,104.768847862
1,四川省三台县立新镇三房村民委员会,510722138220,510722138220,1113,31.275758861,104.768847862
1,四川省平武县黄羊关藏族乡黄羊关村民委员会,510727210201,510727210201,281,32.550676470,104.232201914
1,四川省平武县黄羊关藏族乡曙光村民委员会,510727210202,510727210202,452,32.554526706,104.229405661
1,四川省平武县黄羊关藏族乡红星村民委员会,510727210203,510727210203,221,32.557336034,104.221162726
1,四川省绵阳市梓潼县二洞乡建国村委会五组,510725215205,510725215205,639,31.606314309,105.341969649
1,四川省三台县立新镇三道埝村民委员会,510722138221,510722138221,951,31.275758861,104.768847862
1,四川省绵阳市梓潼县东石乡黄桠村委会六组,510725200202,510725200202,711,31.584009186,105.176868364
1,四川省梓潼县卧龙镇兴龙社区居民委员会,510725105001,510725105001,1040,31.662474402,105.048156285
1,四川省三台县立新镇高屋基村民委员会,510722138222,510722138222,994,31.267196850,104.784253110
1,四川省绵阳市平武县古城镇又新村农科队,510727101209,510727101209,853,32.382300786,104.634652525
1,四川省江油市敬元乡松潘村民委员会,510781217205,510781217205,1436,32.271238984,105.177041846
1,四川省三台县立新镇打虎村民委员会,510722138223,510722138223,1444,31.275758861,104.768847862
1,四川省绵阳市平武县古城镇阳南村槐树坪,510727101210,510727101210,420,32.375786283,104.648434351
1,四川省平武县古城镇沙坪村民委员会,510727101211,510727101211,242,32.366073233,104.637207498
1,四川省绵阳市经开区城南街道办事处群文村村委会三组,510777001202,510777001202,4987,31.428281479,104.778299867
1,四川省绵阳市梓潼县许州镇吉阳里社区居委会,510725102001,510725102001,2430,31.783920026,105.155547833
1,四川省绵阳市平武县古城镇建新村董家山,510727101212,510727101212,278,32.349855744,104.673621738
1,四川省绵阳市三台县西平镇西平镇东街社区居委会五居东广居委会,510722123001,510722123001,1281,31.024269978,104.865240587
1,四川省绵阳市三台县西平镇西平镇南街社区居委会一组,510722123002,510722123002,1165,31.024269978,104.865240587
1,四川省三台县西平镇西胜街社区居民委员会,510722123003,510722123003,495,31.024269978,104.865240587
1,四川省绵阳市三台县西平镇西平镇兴盛街社区居委会一组,510722123004,510722123004,1122,31.024269978,104.865240587
1,四川省三台县西平镇西蜀大道北段社区居民委员会,510722123005,510722123005,581,31.024269978,104.865240587
1,四川省三台县西平镇建设街西段社区居民委员会,510722123006,510722123006,498,31.024269978,104.865240587
1,四川省绵阳市三台县中太镇万寿村委会,510722131201,510722131201,751,31.389988647,104.977700084
1,四川省三台县中太镇七一村民委员会,510722131202,510722131202,1218,31.389988647,104.977700084
1,四川省三台县中太镇宝合村民委员会,510722131203,510722131203,761,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇核桃街村民委员会,510722131204,510722131204,1017,31.389988647,104.977700084
1,四川省三台县中太镇清凉村民委员会,510722131205,510722131205,879,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇禹王村委会四组,510722131206,510722131206,894,31.389988647,104.977700084
1,四川省三台县中太镇黄家桥村民委员会,510722131207,510722131207,825,31.389988647,104.977700084
1,四川省三台县中太镇北斗村民委员会,510722131208,510722131208,1181,31.399992946,104.970147938
1,四川省三台县中太镇华光寺村民委员会,510722131209,510722131209,1249,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇中太村委会二组,510722131210,510722131210,1275,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇陈家庙村委会二组,510722131211,510722131211,884,31.391378976,104.959704221
1,四川省三台县中太镇鞍子村民委员会,510722131212,510722131212,899,31.389988647,104.977700084
1,四川省三台县中太镇凤凰山村民委员会,510722131213,510722131213,1342,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇新桥村委会四组,510722131214,510722131214,994,31.358670536,105.021261840
1,四川省绵阳市三台县中太镇周家寨村委会五组,510722131215,510722131215,1238,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇芮家桥村委会六组,510722131216,510722131216,1389,31.389988647,104.977700084
1,四川省三台县中太镇蔡家沟村民委员会,510722131217,510722131217,865,31.335781684,104.995988861
1,四川省绵阳市三台县中太镇高楼山村委会二组,510722131218,510722131218,1001,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇老鹰沟村委会三组,510722131219,510722131219,1466,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇凤池村委会四组,510722131220,510722131220,1031,31.389988647,104.977700084
1,四川省绵阳市三台县中太镇猫儿沟村委会,510722131221,510722131221,694,31.389988647,104.977700084
1,四川省绵阳市涪城区关帝镇字库村民委员会,510703101206,510703101206,1850,31.327613868,104.790060565
1,四川省绵阳市涪城区关帝镇水塘村民委员会,510703101207,510703101207,1368,31.317824945,104.770369855
1,四川省绵阳市涪城区关帝镇龙坝村民委员会,510703101208,510703101208,933,31.314179737,104.794458943
1,四川省绵阳市涪城区关帝镇大坪村村委会三组,510703101209,510703101209,790,31.313473527,104.783506446
1,四川省绵阳市涪城区关帝镇三联村村委会五组,510703101210,510703101210,964,31.355431882,104.766468106
1,四川省绵阳市北川县小坝乡太白村三组,510726206226,510726206226,294,31.668774014,104.704099369
1,四川省绵阳市平武县南坝镇党家沟党家沟,510727003024,510727003024,1,31.826905159,105.222646706
1,四川省梓潼县小垭乡杨武村民委员会,510725203205,510725203205,664,31.873892766,105.198619276
1,四川省绵阳市游仙区白蝉乡王家寨子村委会二组,510704115207,510704115207,774,31.382824378,105.071124365
1,四川省绵阳市江油市太平镇石磬村八组,510781101223,510781101223,3680,31.803885389,104.706983573
1,四川省绵阳市游仙区云凤乡新荣村委会九组,510704117201,510704117201,1531,31.645271689,104.798523845
1,四川省梓潼县东石乡油坪村民委员会,510725200205,510725200205,1433,31.584009186,105.176868364
1,四川省绵阳市游仙区云凤乡龙包村十二组,510704117202,510704117202,1783,31.621992924,104.804562532
1,四川省梓潼县交泰乡龙台村民委员会,510725209207,510725209207,616,31.462216118,105.199308746
1,四川省绵阳市游仙区云凤乡泉水村落七组,510704117203,510704117203,1097,31.636404406,104.821291092
1,四川省梓潼县定远乡阁楼村民委员会,510725218209,510725218209,688,31.512398726,105.263283831
1,四川省北川羌族自治县禹里乡湔江村民委员会,510726204201,510726204201,596,31.865623997,104.325131795
1,四川省绵阳市游仙区云凤乡侯家沟村十组,510704117204,510704117204,1226,31.620823106,104.807345744
1,四川省北川羌族自治县禹里乡登高村民委员会,510726204202,510726204202,445,31.882868118,104.333960623
1,四川省绵阳市游仙区云凤乡圣灯村二组,510704117205,510704117205,772,31.634594439,104.824685805
1,四川省绵阳市北川羌族自治县擂鼓镇石岩村委会二组,510726104207,510726104207,477,31.775604474,104.437686854
1,四川省绵阳市梓潼县双板乡松柏村委会六组,510725206207,510725206207,601,31.834430845,105.080530254
1,四川省三台县菊河乡五圣村民委员会,510722213201,510722213201,1597,30.810638461,105.019490053
1,四川省绵阳市三台县菊河乡蔡家村委会蔡家村三组,510722213202,510722213202,1234,30.819525717,105.019485914
1,四川省绵阳市游仙区云凤乡柏荣村八组,510704117206,510704117206,1429,31.611886775,104.818559225
1,四川省三台县菊河乡马岑村民委员会,510722213204,510722213204,1551,30.810638461,105.019490053
1,四川省三台县菊河乡望君村民委员会,510722213205,510722213205,1328,30.810638461,105.019490053
1,四川省三台县菊河乡乔家村民委员会,510722213206,510722213206,1364,30.810638461,105.019490053
1,四川省绵阳市三台县菊河乡乔家村委会乔家村五组,510722213207,510722213207,1359,30.811369151,105.029327736
1,四川省绵阳市三台县菊河乡跑马村委会跑马村2组,510722213208,510722213208,1185,30.848193993,105.011572726
1,四川省绵阳市游仙区云凤乡龙骨村委会六组,510704117207,510704117207,1561,31.620823106,104.807345744
1,四川省北川羌族自治县禹里乡望江村民委员会,510726204205,510726204205,893,31.857427794,104.311212346
1,四川省计生委绵阳市游仙区云凤乡插旗村六组,510704117208,510704117208,1395,31.613641781,104.829205242
1,四川省绵阳市游仙区朝真乡龙文村民委员会,510704207201,510704207201,1024,31.693648095,104.998160887
1,四川省绵阳市游仙区朝真乡崇林村委会八组,510704207202,510704207202,1646,31.693648095,104.998160887
1,四川省绵阳市游仙区朝真乡龙江村七组,510704207203,510704207203,904,31.708209675,105.005302503
1,四川省绵阳市游仙区朝真乡朝真村民委员会,510704207204,510704207204,738,31.693648095,104.998160887
1,四川省绵阳市游仙区朝真乡金竹村民委员会,510704207205,510704207205,682,31.687295685,105.013181868
1,四川省绵阳市游仙区朝真乡石龙村委会三组,510704207206,510704207206,667,31.674908616,105.019696345
1,四川省绵阳市游仙区朝真乡青云村委会七组,510704207207,510704207207,702,31.693648095,104.998160887
1,四川省绵阳市游仙区朝真乡青龙村一组,510704207208,510704207208,954,31.685599927,105.029646267
1,四川省绵阳市游仙区朝真乡小沟村四组,510704207209,510704207209,685,31.700374998,105.030242495
1,四川省盐亭县三元乡金河村民委员会,510723203205,510723203205,488,31.171865103,105.557150699
1,四川省绵阳市北川县漩坪乡瓦厂村二组,510726204208,510726204208,650,31.894517519,104.413231359
1,四川省北川羌族自治县禹里乡紫阳村民委员会,510726204209,510726204209,469,31.857315247,104.342921912
1,四川省绵阳市江油市巴蜀江油电厂发电二部一组,510781703801,510781703801,224,31.801346929,104.774060315
1,四川省绵阳市涪城区工区街道办事处绵州北路社区居委会长虹世纪城,510703003001,510703003001,8252,31.491427132,104.745521598
1,四川省绵阳市涪城区工区街道跃北社区居民委员会,510703003002,510703003002,7009,31.491387313,104.745520270
1,四川省绵阳市涪城区工区街道办事处绵江路社区居委会直属库,510703003003,510703003003,12063,31.491427132,104.745521598
1,四川省绵阳市涪城区工区街道绵江社区居民委员会,510703003004,510703003004,6969,31.491387313,104.745520270
1,四川省绵阳市涪城区长虹大道77号9楼C号,510703003005,510703003005,7125,31.485611747,104.746029744
1,四川省绵阳市涪城区工区街道迎宾社区居民委员会,510703003006,510703003006,4894,31.491387313,104.745520270
1,四川省绵阳市涪城区工区街道玉泉社区居民委员会,510703003007,510703003007,7762,31.491387313,104.745520270
1,四川省绵阳市涪城区工区街道西山社区居民委员会,510703003008,510703003008,11664,31.491387313,104.745520270
1,四川省绵阳市涪城区工区街道滨涪社区居民委员会,510703003009,510703003009,11009,31.491387313,104.745520270
1,四川省绵阳市涪城区工区街道办事处滨涪社区居委会西科大【工程中心】,510703003010,510703003010,15682,31.491427132,104.745521598
1,四川省绵阳市安县沸水镇三合村8组,510703003011,510703003011,38458,31.573821857,104.283713577
1,四川省工区街道九洲社区43号16幢144号,510703003012,510703003012,11734,31.468917141,104.705165043
1,四川省绵阳市涪城区工区街道办事处四0四社区,510703003014,510703003014,665,31.491427132,104.745521598
1,四川省绵阳市涪城区工区街道办事处107社区1组,510703003015,510703003015,341,31.491427132,104.745521598
1,四川省绵阳市涪城区工区街道办事处铁路社区铁路家委会,510703003016,510703003016,8031,31.491427132,104.745521598
1,四川省绵阳市北川县漩坪乡四松村委会二组,510726204213,510726204213,437,31.830042300,104.459693540
1,四川省北川羌族自治县禹里乡大湾村民委员会,510726204214,510726204214,424,31.840882464,104.283832091
1,四川省绵阳市安县高川乡接龙社区居委会一组,510724204001,510724204001,288,31.636400527,104.209519516
1,四川省绵阳市盐亭县柏梓镇榆龙社区居委会社改居一组,510723106201,510723106201,468,31.375791426,105.340669393
1,四川省绵阳市盐亭县柏梓镇白鹤村委会一组,510723106202,510723106202,755,31.375791426,105.340669393
1,四川省绵阳市盐亭县柏梓镇同心村委会一组,510723106203,510723106203,757,31.382056485,105.365100334
1,四川省盐亭县柏梓镇三合村民委员会,510723106204,510723106204,1295,31.375791426,105.340669393
1,四川省绵阳市盐亭县柏梓镇高埝村委会十三组,510723106205,510723106205,1041,31.375791426,105.340669393
1,四川省绵阳市盐亭县柏梓镇三元村委会八组,510723106206,510723106206,784,31.375791426,105.340669393
1,四川省绵阳市盐亭县柏梓镇八角村委会七组,510723106207,510723106207,1308,31.375791426,105.340669393
1,四川省绵阳市盐亭县柏梓镇乐阳村委会十一组,510723106208,510723106208,1184,31.375791426,105.340669393
1,四川省绵阳市盐亭县柏梓镇峰岭村委会一组,510723106209,510723106209,957,31.375791426,105.340669393
1,四川省绵阳市盐亭县柏梓镇长鱼村委会五组,510723106210,510723106210,524,31.375791426,105.340669393
1,四川省盐亭县柏梓镇青山村民委员会,510723106211,510723106211,1352,31.328174368,105.347600984
1,四川省绵阳市涪城区城厢街道办事处,510723106212,510723106212,830,31.463841958,104.766440438
1,四川省三台县富顺镇太平村民委员会,510722108217,510722108217,1260,31.183214099,105.183164341
1,四川省绵阳市盐亭县柏梓镇龙顾村委会二组,510723106214,510723106214,1165,31.375791426,105.340669393
1,四川省绵阳市盐亭县柏梓镇镇江村委会七组,510723106215,510723106215,860,31.328107451,105.299299606
1,四川省绵阳市盐亭县柏梓镇川石村委会一组,510723106216,510723106216,354,31.375791426,105.340669393
1,四川省盐亭县柏梓镇麟亭村民委员会,510723106217,510723106217,796,31.375791426,105.340669393
1,四川省三台县富顺镇彭家沟村民委员会,510722108218,510722108218,737,31.183214099,105.183164341
1,四川省三台县富顺镇马家沟村民委员会,510722108219,510722108219,792,31.183214099,105.183164341
1,四川省江油市大康镇建新村民委员会,510781108207,510781108207,2026,31.862433426,104.737856776
1,四川省平武县白马藏族乡伊瓦岱惹村民委员会,510727213201,510727213201,353,32.744421866,104.329223350
1,四川省绵阳市游仙区新桥镇大包村民委员会,510704102204,510704102204,1349,31.594953221,104.813412214
1,四川省三台县景福镇社区居民委员会,510722115001,510722115001,2718,30.858079883,105.184363516
1,四川省绵阳市三台县景福镇方垭社区居委会一组,510722115002,510722115002,154,30.858079883,105.184363516
1,四川省绵阳市三台县西平镇联盟村委会,510722123201,510722123201,922,31.024527708,104.846876453
1,四川省三台县西平镇力盟村民委员会,510722123202,510722123202,966,31.024269978,104.865240587
1,四川省绵阳市三台县西平镇柑子园村委会七组,510722123203,510722123203,817,31.024269978,104.865240587
1,四川省三台县西平镇踏水桥村民委员会,510722123204,510722123204,1345,31.024269978,104.865240587
1,四川省三台县西平镇金星村民委员会,510722123205,510722123205,1281,31.053675036,104.880711949
1,四川省绵阳市三台县西平镇古房沟村民委员会,510722123206,510722123206,1390,31.024269978,104.865240587
1,四川省绵阳市三台县西平镇核桃沟村委会一组,510722123207,510722123207,792,31.024269978,104.865240587
1,四川省绵阳市三台县西平镇上河村委会五组,510722123208,510722123208,1223,31.021844238,104.881224806
1,四川省绵阳市三台县西平镇西江村委会三组,510722123209,510722123209,1084,31.020443861,104.857858904
1,四川省三台县西平镇活力村民委员会,510722123210,510722123210,1170,31.024269978,104.865240587
1,四川省三台县西平镇方子堰村民委员会,510722123211,510722123211,1147,31.024269978,104.865240587
1,四川省绵阳市三台县西平镇柏树湾村委会六组,510722123212,510722123212,1058,31.024269978,104.865240587
1,四川省绵阳市三台县西平镇白果沟村委会五组,510722123213,510722123213,1024,31.024269978,104.865240587
1,四川省绵阳市三台县西平镇青云观村委会,510722123214,510722123214,1396,31.040564489,104.893276864
1,四川省三台县西平镇白雀寺村民委员会,510722123215,510722123215,912,31.024269978,104.865240587
1,四川省三台县西平镇桂花湾村民委员会,510722123216,510722123216,881,31.024269978,104.865240587
1,四川省三台县西平镇石堰村民委员会,510722123217,510722123217,1248,31.066903019,104.911047775
1,四川省三台县西平镇福禄村民委员会,510722123218,510722123218,1021,31.075326346,104.916519981
1,四川省绵阳市三台县西平镇红梁村委会一组,510722123219,510722123219,1182,31.024269978,104.865240587
1,四川省三台县西平镇花坟村民委员会,510722123220,510722123220,1093,31.024269978,104.865240587
1,四川省绵阳市三台县西平镇火花村委会三组,510722123221,510722123221,1032,31.049314691,104.895429169
1,四川省绵阳市三台县西平镇斗石村委会六组,510722123222,510722123222,892,31.024269978,104.865240587
